index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,RegionGo,RegionGo2
88.0,24655781,29,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,851.0,1.0,0.0,DOWN,107,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
89.0,24655781,30,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,883.0,1.0,0.0,DOWN,108,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
91.0,24655781,31,246551,Absent,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,930.0,1.0,1.0,DOWN,109,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
92.0,24655781,33,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,978.0,1.0,0.0,DOWN,112,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
93.0,24655781,34,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1010.0,1.0,0.0,DOWN,113,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
94.0,24655781,35,246551,Absent,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1042.0,1.0,0.0,DOWN,114,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
95.0,24655781,36,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1074.0,1.0,0.0,DOWN,116,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
96.0,24655781,37,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1106.0,1.0,0.0,DOWN,117,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
97.0,24655781,38,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1138.0,1.0,0.0,DOWN,118,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
98.0,24655781,39,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1170.0,1.0,0.0,DOWN,119,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
99.0,24655781,40,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1202.0,1.0,0.0,DOWN,120,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
100.0,24655781,41,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1234.0,1.0,0.0,DOWN,121,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
101.0,24655781,42,246551,Absent,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1266.0,1.0,0.0,DOWN,122,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
102.0,24655781,43,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1298.0,1.0,0.0,DOWN,124,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
104.0,24655781,44,246551,Absent,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1362.0,1.0,0.0,DOWN,125,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
106.0,24655781,47,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1426.0,1.0,0.0,DOWN,129,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
108.0,24655781,48,246551,Absent,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1474.0,1.0,0.0,DOWN,130,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
109.0,24655781,50,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1522.0,1.0,0.0,DOWN,133,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
112.0,24655781,51,246551,Absent,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1602.0,1.0,0.0,DOWN,134,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
114.0,24655781,55,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1682.0,1.0,0.0,DOWN,139,0,32.0,15.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,RS
115.0,24655781,56,246551,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1697.0,0.89375,0.0,DOWN,140,0,15.0,30.0,32,1.0,48,0.6734693877551021,0.484375,32.0,1.0,1.0,0.0,RS,LEFT
117.0,24655781,57,246551,Absent,9.0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,30.0,24,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,1743.0,1.0,9.0,RS,141,0,30.0,30.0,38,0.4583333333333333,50,0.07833333333333331,0.40625,15.0,0.89375,1.0,0.6734693877551021,LEFT,
118.0,24655781,59,246551,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15.0,17,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,1771.0,0.89375,5.0,LEFT,144,0,15.0,18.0,32,0.34615384615384615,48,0.06200941915227631,0.484375,30.0,1.0,0.4583333333333333,0.07833333333333331,,
121.0,1019856835,2,101984,Absent,45.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,15.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,25.0,0.89375,22.0,RS,147,0,15.0,12.0,31,0.24074074074074073,46,0.14701436130007559,0.453125,,,,,RS,RS
122.0,1019856835,3,101984,Absent,51.0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,37.0,0.875,17.0,RS,148,0,12.0,18.0,34,0.3829787234042553,51,0.05605564648117839,0.484375,15.0,0.89375,0.24074074074074073,0.14701436130007559,RS,RS
123.0,1019856835,4,101984,Absent,56.0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,55.0,0.9125,20.0,RS,149,0,18.0,12.0,39,0.43137254901960786,53,0.04839382561535255,0.609375,12.0,0.875,0.3829787234042553,0.05605564648117839,RS,RIGHT
124.0,1019856835,5,101984,Absent,48.0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,12.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,67.0,0.875,14.0,RS,150,0,12.0,0.0,34,0.37735849056603776,49,0.11735849056603775,0.453125,18.0,0.9125,0.43137254901960786,0.04839382561535255,RIGHT,RS
125.0,1019856835,6,101984,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,67.0,0.8,20.0,RIGHT,151,0,0.0,-81.0,32,0.43478260869565216,32,0.06743566992014194,0.0,12.0,0.875,0.37735849056603776,0.11735849056603775,RS,UP
126.0,1019856835,7,101984,Absent,54.0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,-81.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-14.0,1.0,32.0,RS,152,0,-81.0,-81.0,30,0.4418604651162791,47,0.10852713178294576,0.5,0.0,0.8,0.43478260869565216,0.06743566992014194,UP,UP
127.0,1019856835,8,101984,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,-14.0,0.8,17.0,UP,154,0,0.0,18.0,32,0.2916666666666667,32,0.04166666666666663,0.0,-81.0,1.0,0.4418604651162791,0.10852713178294576,UP,RS
128.0,1019856835,9,101984,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,4.0,0.9125,32.0,UP,155,0,18.0,12.0,32,1.0,48,0.7083333333333333,0.53125,0.0,0.8,0.2916666666666667,0.04166666666666663,RS,RS
129.0,1019856835,10,101984,Absent,48.0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,12.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,16.0,0.875,14.0,RS,156,0,12.0,22.0,34,0.40425531914893614,51,0.06425531914893612,0.484375,18.0,0.9125,1.0,0.7083333333333333,RS,RS
130.0,1019856835,11,101984,Absent,28.0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,22.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,38.0,1.0,20.0,RS,157,0,22.0,22.0,34,0.3333333333333333,45,0.03401360544217691,0.40625,12.0,0.875,0.40425531914893614,0.06425531914893612,RS,RS
131.0,1019856835,12,101984,Absent,48.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,54.0,0.9,10.0,RS,159,0,16.0,-12.0,31,0.32653061224489793,47,0.021295474711623796,0.484375,22.0,1.0,0.3333333333333333,0.03401360544217691,RS,RS
135.0,1019856835,13,101984,Absent,36.0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,-12.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,50.0,1.0,12.0,RS,160,0,-12.0,-12.0,31,0.34782608695652173,49,0.021295474711623796,0.53125,16.0,0.9,0.32653061224489793,0.021295474711623796,RS,RS
138.0,1019856835,19,101984,Absent,57.0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-8.0,0.8625,18.0,RS,167,0,10.0,14.0,37,0.4166666666666667,47,0.1166666666666667,0.390625,-12.0,1.0,0.34782608695652173,0.021295474711623796,RS,RS
139.0,1019856835,20,101984,Absent,56.0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,6.0,0.8875,22.0,RS,168,0,14.0,16.0,39,0.4339622641509434,53,0.1006289308176101,0.546875,10.0,0.8625,0.4166666666666667,0.1166666666666667,RS,RS
140.0,1019856835,21,101984,Absent,50.0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,22.0,0.9,18.0,RS,169,0,16.0,-83.0,35,0.34545454545454546,51,0.07676767676767676,0.546875,14.0,0.8875,0.4339622641509434,0.1006289308176101,RS,RIGHT
141.0,1019856835,22,101984,Absent,32.0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,-83.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-61.0,1.0,16.0,RS,170,0,-83.0,-83.0,32,0.425531914893617,49,0.09900130264871909,0.515625,16.0,0.9,0.34545454545454546,0.07676767676767676,RIGHT,RIGHT
142.0,1019856835,23,101984,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,-44.0,0.90625,19.0,RIGHT,172,0,17.0,17.0,32,0.2549019607843137,53,0.09803921568627455,0.59375,-83.0,1.0,0.425531914893617,0.09900130264871909,RIGHT,RS
143.0,1019856835,24,101984,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,-27.0,0.90625,15.0,RIGHT,173,0,17.0,22.0,32,1.0,47,0.7307692307692308,0.5,17.0,0.90625,0.2549019607843137,0.09803921568627455,RS,RS
144.0,1019856835,25,101984,Absent,30.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,22.0,26,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-5.0,1.0,15.0,RS,174,0,22.0,22.0,38,0.34615384615384615,51,0.03384615384615386,0.390625,17.0,0.90625,1.0,0.7307692307692308,RS,RS
145.0,1019856835,26,101984,Absent,45.0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,11.0,0.9,10.0,RS,176,0,16.0,13.0,30,0.3076923076923077,44,0.005805515239477532,0.4375,22.0,1.0,0.34615384615384615,0.03384615384615386,RS,RS
146.0,1019856835,27,101984,Absent,49.0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,13.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,24.0,0.88125,16.0,RS,177,0,13.0,18.0,35,0.3,48,0.06,0.453125,16.0,0.9,0.3076923076923077,0.005805515239477532,RS,RS
148.0,1019856835,28,101984,Absent,38.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,18.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,53.0,1.0,15.0,RS,178,0,18.0,18.0,28,0.4,45,0.0222222222222222,0.46875,13.0,0.88125,0.3,0.06,RS,RS
149.0,1019856835,30,101984,Absent,46.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,17.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,77.0,0.90625,18.0,RS,181,0,17.0,13.0,33,0.32608695652173914,50,0.09613526570048309,0.546875,18.0,1.0,0.4,0.0222222222222222,RS,RS
150.0,1019856835,31,101984,Absent,50.0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,13.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,90.0,0.88125,15.0,RS,182,0,13.0,-8.0,34,0.34,52,0.03999999999999998,0.515625,17.0,0.90625,0.32608695652173914,0.09613526570048309,RS,RS
152.0,1019856835,32,101984,Absent,26.0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-8.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,36.0,1.0,15.0,RS,183,0,-8.0,-8.0,32,0.2222222222222222,53,0.16666666666666669,0.5625,13.0,0.88125,0.34,0.03999999999999998,RS,RS
154.0,1019856835,35,101984,Absent,49.0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,79.0,0.8875,0.0,RS,187,0,14.0,32.0,35,0.3673469387755102,49,0.061224489795918324,0.484375,-8.0,1.0,0.2222222222222222,0.16666666666666669,RS,RS
156.0,1019856835,36,101984,Absent,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,32.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,127.0,1.0,9.0,RS,188,0,32.0,32.0,39,0.34545454545454546,52,0.012121212121212144,0.515625,14.0,0.8875,0.3673469387755102,0.061224489795918324,RS,RIGHT
157.0,1019856835,38,101984,Absent,53.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,13.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,156.0,0.88125,0.0,RS,191,0,13.0,32.0,39,1.0,52,0.0,0.515625,32.0,1.0,0.34545454545454546,0.012121212121212144,RIGHT,RIGHT
