Dyad,Player,Round,Category,RegionGo,Score,FRASim
1181221965,118125,2,RS,RS,14,0.6295
1181221965,118125,6,RS,RS,14,0.4941
1181221965,118125,9,RS,RS,18,0.4503
1181221965,118125,10,RS,RS,14,0.5136
1181221965,118125,11,RS,RS,18,0.4326
1181221965,118125,12,RS,RS,9,0.5692
1181221965,118125,13,RS,RS,12,0.5649
1181221965,118125,14,RS,OUT,14,0.5528
1181221965,118125,19,OUT,OUT,32,0.3043
1181221965,118125,24,OUT,OUT,32,0.3043
1181221965,118125,25,OUT,OUT,32,0.3043
1181221965,118125,27,OUT,OUT,32,0.3043
1181221965,118125,28,OUT,OUT,32,0.3043
1181221965,118125,29,OUT,OUT,32,0.3043
1181221965,118125,30,OUT,OUT,32,0.3043
1181221965,118125,31,OUT,OUT,32,0.3043
1181221965,118125,33,OUT,OUT,32,0.3043
1181221965,118125,35,OUT,OUT,32,0.3043
1181221965,118125,37,OUT,OUT,32,0.3043
1181221965,118125,39,OUT,OUT,32,0.3043
1181221965,118125,41,OUT,OUT,32,0.3043
1181221965,118125,44,OUT,OUT,32,0.3043
1181221965,118125,45,OUT,OUT,32,0.3043
1181221965,118125,47,OUT,OUT,32,0.3043
1181221965,118125,49,OUT,OUT,32,0.3043
1181221965,118125,55,OUT,OUT,32,0.3043
1181221965,118125,56,OUT,OUT,32,0.3043
1181221965,118125,57,OUT,OUT,32,0.3043
1181221965,118125,58,OUT,OUT,32,0.3043
1181221965,118125,60,OUT,,32,
1181221965,219655,2,RS,RS,14,0.5628
1181221965,219655,6,RS,RS,14,0.5778
1181221965,219655,9,RS,RS,18,0.5431
1181221965,219655,10,RS,RS,14,0.5737
1181221965,219655,11,RS,RS,18,0.4561
1181221965,219655,12,RS,RS,9,0.5692
1181221965,219655,13,RS,RS,12,0.5971
1181221965,219655,14,RS,IN,14,0.5891
1181221965,219655,19,IN,IN,32,0.36
1181221965,219655,24,IN,IN,32,0.36
1181221965,219655,25,IN,IN,32,0.36
1181221965,219655,27,IN,IN,32,0.36
1181221965,219655,28,IN,IN,32,0.36
1181221965,219655,29,IN,IN,32,0.36
1181221965,219655,30,IN,IN,32,0.36
1181221965,219655,31,IN,IN,32,0.36
1181221965,219655,33,IN,IN,32,0.36
1181221965,219655,35,IN,IN,32,0.36
1181221965,219655,37,IN,IN,32,0.36
1181221965,219655,39,IN,IN,32,0.36
1181221965,219655,41,IN,IN,32,0.36
1181221965,219655,44,IN,IN,32,0.36
1181221965,219655,45,IN,IN,32,0.36
1181221965,219655,47,IN,IN,32,0.36
1181221965,219655,49,IN,IN,32,0.36
1181221965,219655,55,IN,IN,32,0.36
1181221965,219655,56,IN,IN,32,0.36
1181221965,219655,57,IN,IN,32,0.36
1181221965,219655,58,IN,IN,32,0.36
1181221965,219655,60,IN,,32,
12302658,658,4,RS,RS,17,0.5226
12302658,658,7,RS,RS,13,0.5816
12302658,658,8,RS,RS,22,0.4685
12302658,658,9,RS,UP,11,0.626
12302658,658,12,UP,UP,13,0.6083
12302658,658,16,UP,UP,32,0.3333
12302658,658,17,UP,UP,32,0.3333
12302658,658,21,UP,UP,32,0.3333
12302658,658,22,UP,UP,32,0.3333
12302658,658,23,UP,UP,32,0.3333
12302658,658,24,UP,UP,32,0.3333
12302658,658,26,UP,UP,32,0.3333
12302658,658,29,UP,UP,32,0.3333
12302658,658,31,UP,UP,32,0.3333
12302658,658,32,UP,UP,32,0.3333
12302658,658,33,UP,UP,32,0.3333
12302658,658,35,UP,UP,32,0.3333
12302658,658,36,UP,UP,32,0.3333
12302658,658,40,UP,UP,32,0.3333
12302658,658,41,UP,UP,32,0.3333
12302658,658,44,UP,UP,32,0.3333
12302658,658,46,UP,UP,32,0.3333
12302658,658,47,UP,UP,32,0.3333
12302658,658,48,UP,UP,32,0.3333
12302658,658,49,UP,UP,32,0.3333
12302658,658,55,UP,,32,
12302658,123029,4,RS,RS,17,0.6042
12302658,123029,7,RS,RS,13,0.5612
12302658,123029,8,RS,RS,22,0.4685
12302658,123029,9,RS,RS,11,0.5811
12302658,123029,12,RS,DOWN,13,0.635
12302658,123029,16,DOWN,DOWN,32,0.3333
12302658,123029,17,DOWN,DOWN,32,0.3333
12302658,123029,21,DOWN,DOWN,32,0.3333
12302658,123029,22,DOWN,DOWN,32,0.3333
12302658,123029,23,DOWN,DOWN,32,0.3333
12302658,123029,24,DOWN,DOWN,32,0.3333
12302658,123029,26,DOWN,DOWN,32,0.3333
12302658,123029,29,DOWN,DOWN,32,0.3333
12302658,123029,31,DOWN,DOWN,32,0.3333
12302658,123029,32,DOWN,DOWN,32,0.3333
12302658,123029,33,DOWN,DOWN,32,0.3333
12302658,123029,35,DOWN,DOWN,32,0.3333
12302658,123029,36,DOWN,DOWN,32,0.3333
12302658,123029,40,DOWN,DOWN,32,0.3333
12302658,123029,41,DOWN,DOWN,32,0.3333
12302658,123029,44,DOWN,DOWN,32,0.3333
12302658,123029,46,DOWN,DOWN,32,0.3333
12302658,123029,47,DOWN,DOWN,32,0.3333
12302658,123029,48,DOWN,DOWN,32,0.3333
12302658,123029,49,DOWN,DOWN,32,0.3333
12302658,123029,55,DOWN,,32,
1378030968,137803,1,RS,RS,12,0.5222
1378030968,137803,2,RS,RS,11,0.6076
1378030968,137803,3,RS,RS,17,0.4607
1378030968,137803,5,RS,RS,19,0.5141
1378030968,137803,8,RS,RS,19,0.5833
1378030968,137803,9,RS,RS,15,0.6164
1378030968,137803,11,RS,RS,14,0.59
1378030968,137803,13,RS,RS,13,0.6475
1378030968,137803,14,RS,RIGHT,15,0.5
1378030968,137803,16,RIGHT,RIGHT,8,1.0
1378030968,137803,18,RIGHT,RIGHT,32,1.0
1378030968,137803,22,RIGHT,RIGHT,32,1.0
1378030968,137803,23,RIGHT,RIGHT,32,1.0
1378030968,137803,25,RIGHT,RIGHT,32,1.0
1378030968,137803,26,RIGHT,RIGHT,32,1.0
1378030968,137803,28,RIGHT,RIGHT,32,1.0
1378030968,137803,33,RIGHT,RIGHT,32,1.0
1378030968,137803,34,RIGHT,RIGHT,32,1.0
1378030968,137803,35,RIGHT,RIGHT,32,1.0
1378030968,137803,39,RIGHT,RIGHT,32,1.0
1378030968,137803,43,RIGHT,RIGHT,32,1.0
1378030968,137803,45,RIGHT,RIGHT,32,1.0
1378030968,137803,48,RIGHT,RIGHT,32,1.0
1378030968,137803,49,RIGHT,RIGHT,32,1.0
1378030968,137803,52,RIGHT,RIGHT,32,1.0
1378030968,137803,53,RIGHT,RIGHT,32,1.0
1378030968,137803,59,RIGHT,RIGHT,32,1.0
1378030968,137803,60,RIGHT,,32,
1378030968,309687,1,RS,RS,12,0.6104
1378030968,309687,2,RS,RS,11,0.5855
1378030968,309687,3,RS,RS,17,0.5446
1378030968,309687,5,RS,RS,19,0.5162
1378030968,309687,8,RS,RS,19,0.55
1378030968,309687,9,RS,RS,15,0.4872
1378030968,309687,11,RS,RS,14,0.57
1378030968,309687,13,RS,RS,13,0.4995
1378030968,309687,14,RS,RS,15,0.6111
1378030968,309687,16,RS,LEFT,8,0.5217
1378030968,309687,18,LEFT,LEFT,32,0.0
1378030968,309687,22,LEFT,LEFT,32,0.0
1378030968,309687,23,LEFT,LEFT,32,0.0
1378030968,309687,25,LEFT,LEFT,32,0.0
1378030968,309687,26,LEFT,LEFT,32,0.0
1378030968,309687,28,LEFT,LEFT,32,0.0
1378030968,309687,33,LEFT,LEFT,32,0.0
1378030968,309687,34,LEFT,LEFT,32,0.0
1378030968,309687,35,LEFT,LEFT,32,0.0
1378030968,309687,39,LEFT,LEFT,32,0.0
1378030968,309687,43,LEFT,LEFT,32,0.0
1378030968,309687,45,LEFT,LEFT,32,0.0
1378030968,309687,48,LEFT,LEFT,32,0.0
1378030968,309687,49,LEFT,LEFT,32,0.0
1378030968,309687,52,LEFT,LEFT,32,0.0
1378030968,309687,53,LEFT,LEFT,32,0.0
1378030968,309687,59,LEFT,LEFT,32,0.0
1378030968,309687,60,LEFT,,32,
1442928372,144290,2,RS,RS,16,0.5696
1442928372,144290,9,RS,RS,17,0.5021
1442928372,144290,10,RS,RS,19,0.4792
1442928372,144290,12,RS,RS,16,0.5061
1442928372,144290,13,RS,DOWN,9,0.5868
1442928372,144290,15,DOWN,DOWN,18,0.5128
1442928372,144290,17,DOWN,DOWN,18,0.5128
1442928372,144290,18,DOWN,DOWN,18,0.5128
1442928372,144290,19,DOWN,DOWN,18,0.5128
1442928372,144290,22,DOWN,DOWN,18,0.5128
1442928372,144290,23,DOWN,DOWN,18,0.5128
1442928372,144290,27,DOWN,DOWN,18,0.5128
1442928372,144290,28,DOWN,DOWN,18,0.5128
1442928372,144290,30,DOWN,DOWN,18,0.5128
1442928372,144290,33,DOWN,DOWN,18,0.5128
1442928372,144290,34,DOWN,DOWN,18,0.5128
1442928372,144290,35,DOWN,DOWN,18,0.5128
1442928372,144290,37,DOWN,DOWN,18,0.5128
1442928372,144290,38,DOWN,DOWN,18,0.5128
1442928372,144290,39,DOWN,DOWN,18,0.5128
1442928372,144290,40,DOWN,DOWN,18,0.5128
1442928372,144290,42,DOWN,DOWN,18,0.5128
1442928372,144290,45,DOWN,DOWN,18,0.5128
1442928372,144290,46,DOWN,DOWN,18,0.5128
1442928372,144290,47,DOWN,DOWN,18,0.5128
1442928372,144290,51,DOWN,DOWN,18,0.5128
1442928372,144290,52,DOWN,DOWN,18,0.5128
1442928372,144290,53,DOWN,DOWN,18,0.5128
1442928372,144290,55,DOWN,,18,
1442928372,283723,2,RS,RS,16,0.56
1442928372,283723,9,RS,RS,17,0.5493
1442928372,283723,10,RS,RS,19,0.506
1442928372,283723,12,RS,RS,16,0.5478
1442928372,283723,13,RS,OUT,9,0.6464
1442928372,283723,15,OUT,OUT,18,0.4838
1442928372,283723,17,OUT,OUT,18,0.4838
1442928372,283723,18,OUT,OUT,18,0.4838
1442928372,283723,19,OUT,OUT,18,0.4838
1442928372,283723,22,OUT,OUT,18,0.4838
1442928372,283723,23,OUT,OUT,18,0.4838
1442928372,283723,27,OUT,OUT,18,0.4838
1442928372,283723,28,OUT,OUT,18,0.4838
1442928372,283723,30,OUT,OUT,18,0.4838
1442928372,283723,33,OUT,OUT,18,0.4838
1442928372,283723,34,OUT,OUT,18,0.4838
1442928372,283723,35,OUT,OUT,18,0.4838
1442928372,283723,37,OUT,OUT,18,0.4838
1442928372,283723,38,OUT,OUT,18,0.4838
1442928372,283723,39,OUT,OUT,18,0.4838
1442928372,283723,40,OUT,OUT,18,0.4838
1442928372,283723,42,OUT,OUT,18,0.4838
1442928372,283723,45,OUT,OUT,18,0.4838
1442928372,283723,46,OUT,OUT,18,0.4838
1442928372,283723,47,OUT,OUT,18,0.4838
1442928372,283723,51,OUT,OUT,18,0.4838
1442928372,283723,52,OUT,OUT,18,0.4838
1442928372,283723,53,OUT,OUT,18,0.4838
1442928372,283723,55,OUT,,18,
1482914508,145088,1,RS,RS,18,0.3947
1482914508,145088,3,RS,UP,9,0.5957
1482914508,145088,5,UP,UP,16,0.8333
1482914508,145088,8,UP,UP,32,0.3333
1482914508,145088,10,UP,UP,32,0.3333
1482914508,145088,15,UP,UP,32,0.3333
1482914508,145088,16,UP,UP,32,0.3333
1482914508,145088,19,UP,UP,32,0.3333
1482914508,145088,21,UP,UP,32,0.3333
1482914508,145088,23,UP,UP,32,0.3333
1482914508,145088,25,UP,UP,32,0.3333
1482914508,145088,26,UP,UP,32,0.3333
1482914508,145088,28,UP,UP,32,0.3333
1482914508,145088,31,UP,UP,32,0.3333
1482914508,145088,33,UP,UP,32,0.3333
1482914508,145088,37,UP,UP,32,0.3333
1482914508,145088,40,UP,UP,32,0.3333
1482914508,145088,43,UP,UP,32,0.3333
1482914508,145088,44,UP,UP,32,0.3333
1482914508,145088,46,UP,UP,32,0.3333
1482914508,145088,47,UP,UP,32,0.3333
1482914508,145088,49,UP,UP,32,0.3333
1482914508,145088,51,UP,UP,32,0.3333
1482914508,145088,52,UP,UP,32,0.3333
1482914508,145088,53,UP,UP,32,0.3333
1482914508,145088,54,UP,UP,32,0.3333
1482914508,145088,58,UP,UP,32,0.3333
1482914508,145088,60,UP,,32,
1482914508,148295,1,RS,RS,18,0.4761
1482914508,148295,3,RS,LEFT,9,0.5902
1482914508,148295,5,LEFT,DOWN,16,0.5
1482914508,148295,8,DOWN,DOWN,32,0.3333
1482914508,148295,10,DOWN,DOWN,32,0.3333
1482914508,148295,15,DOWN,DOWN,32,0.3333
1482914508,148295,16,DOWN,DOWN,32,0.3333
1482914508,148295,19,DOWN,DOWN,32,0.3333
1482914508,148295,21,DOWN,DOWN,32,0.3333
1482914508,148295,23,DOWN,DOWN,32,0.3333
1482914508,148295,25,DOWN,DOWN,32,0.3333
1482914508,148295,26,DOWN,DOWN,32,0.3333
1482914508,148295,28,DOWN,DOWN,32,0.3333
1482914508,148295,31,DOWN,DOWN,32,0.3333
1482914508,148295,33,DOWN,DOWN,32,0.3333
1482914508,148295,37,DOWN,DOWN,32,0.3333
1482914508,148295,40,DOWN,DOWN,32,0.3333
1482914508,148295,43,DOWN,DOWN,32,0.3333
1482914508,148295,44,DOWN,DOWN,32,0.3333
1482914508,148295,46,DOWN,DOWN,32,0.3333
1482914508,148295,47,DOWN,DOWN,32,0.3333
1482914508,148295,49,DOWN,DOWN,32,0.3333
1482914508,148295,51,DOWN,DOWN,32,0.3333
1482914508,148295,52,DOWN,DOWN,32,0.3333
1482914508,148295,53,DOWN,DOWN,32,0.3333
1482914508,148295,54,DOWN,DOWN,32,0.3333
1482914508,148295,58,DOWN,DOWN,32,0.3333
1482914508,148295,60,DOWN,,32,
1535890822,153583,1,RS,RS,17,0.476
1535890822,153583,2,RS,RS,13,0.5839
1535890822,153583,4,RS,RIGHT,8,0.7223
1535890822,153583,5,RIGHT,UP,16,1.0
1535890822,153583,8,UP,UP,32,0.3333
1535890822,153583,10,UP,UP,32,0.3333
1535890822,153583,11,UP,UP,32,0.3333
1535890822,153583,12,UP,UP,32,0.3333
1535890822,153583,14,UP,UP,32,0.3333
1535890822,153583,16,UP,UP,32,0.3333
1535890822,153583,18,UP,UP,32,0.3333
1535890822,153583,21,UP,UP,32,0.3333
1535890822,153583,22,UP,UP,32,0.3333
1535890822,153583,23,UP,UP,32,0.3333
1535890822,153583,24,UP,UP,32,0.3333
1535890822,153583,25,UP,UP,32,0.3333
1535890822,153583,28,UP,UP,32,0.3333
1535890822,153583,30,UP,UP,32,0.3333
1535890822,153583,31,UP,UP,32,0.3333
1535890822,153583,32,UP,UP,32,0.3333
1535890822,153583,33,UP,UP,32,0.3333
1535890822,153583,37,UP,UP,32,0.3333
1535890822,153583,38,UP,UP,32,0.3333
1535890822,153583,40,UP,UP,32,0.3333
1535890822,153583,41,UP,UP,32,0.3333
1535890822,153583,42,UP,UP,32,0.3333
1535890822,153583,44,UP,UP,32,0.3333
1535890822,153583,45,UP,UP,32,0.3333
1535890822,153583,49,UP,UP,32,0.3333
1535890822,153583,50,UP,UP,32,0.3333
1535890822,153583,52,UP,UP,32,0.3333
1535890822,153583,53,UP,UP,32,0.3333
1535890822,153583,54,UP,UP,32,0.3333
1535890822,153583,55,UP,UP,32,0.3333
1535890822,153583,60,UP,,32,
1535890822,908223,1,RS,RS,17,0.6042
1535890822,908223,2,RS,RS,13,0.5981
1535890822,908223,4,RS,DOWN,8,0.6161
1535890822,908223,5,DOWN,DOWN,16,0.3333
1535890822,908223,8,DOWN,DOWN,32,0.3333
1535890822,908223,10,DOWN,DOWN,32,0.3333
1535890822,908223,11,DOWN,DOWN,32,0.3333
1535890822,908223,12,DOWN,DOWN,32,0.3333
1535890822,908223,14,DOWN,DOWN,32,0.3333
1535890822,908223,16,DOWN,DOWN,32,0.3333
1535890822,908223,18,DOWN,DOWN,32,0.3333
1535890822,908223,21,DOWN,DOWN,32,0.3333
1535890822,908223,22,DOWN,DOWN,32,0.3333
1535890822,908223,23,DOWN,DOWN,32,0.3333
1535890822,908223,24,DOWN,DOWN,32,0.3333
1535890822,908223,25,DOWN,DOWN,32,0.3333
1535890822,908223,28,DOWN,DOWN,32,0.3333
