level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
12952,0,5201997714,53,977149,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,12952,0,26.201268357810413,26.201268357810413,420,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,RIGHT
12953,0,5201997714,54,977149,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,12953,0,26.201268357810413,32.0,452,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,RIGHT
12955,0,5201997714,56,977149,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,12955,0,26.201268357810413,32.0,484,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,RIGHT
12957,0,5201997714,58,977149,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,12957,0,26.201268357810413,26.201268357810413,516,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,RIGHT
12958,0,5201997714,59,977149,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,12958,0,26.201268357810413,32.0,548,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
12963,0,5225816482,4,164820,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,12963,0,26.201268357810413,30.333333333333332,43,0.9125,32,0.32608695652173914,50.0,0.16329625884732052,0.5625,,,,,RS
12967,0,5225816482,8,164820,Absent,40,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,12967,0,26.201268357810413,19.5,58,0.89375,28,0.30434782608695654,47.0,0.028985507246376774,0.46875,0.9125,0.32608695652173914,0.16329625884732052,14.0,RS
12970,0,5225816482,11,164820,Absent,43,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,12970,0,26.201268357810413,27.333333333333332,78,0.925,31,0.22916666666666666,43.0,0.04742907801418442,0.484375,0.89375,0.30434782608695654,0.028985507246376774,17.0,RS
12974,0,5225816482,15,164820,Absent,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,12974,0,26.201268357810413,24.0,102,0.95,16,0.175,43.0,0.1076086956521739,0.546875,0.925,0.22916666666666666,0.04742907801418442,12.0,RS
12976,0,5225816482,17,164820,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,12976,0,26.201268357810413,20.0,130,0.975,6,0.047619047619047616,39.0,0.336996336996337,0.546875,0.95,0.175,0.1076086956521739,8.0,RS
12978,0,5225816482,19,164820,Absent,58,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,12978,0,26.201268357810413,26.201268357810413,160,0.9875,34,0.08108108108108109,36.0,0.029799029799029805,0.53125,0.975,0.047619047619047616,0.336996336996337,4.0,RS
12979,0,5225816482,20,164820,Absent,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,12979,0,26.201268357810413,26.201268357810413,184,0.95,14,0.11627906976744186,36.0,0.019504876219054765,0.4375,0.9875,0.08108108108108109,0.029799029799029805,2.0,RS
12980,0,5225816482,21,164820,Absent,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,-16,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,12980,0,26.201268357810413,-16.5,168,0.7,15,0.11538461538461539,15.0,0.11538461538461539,0.234375,0.95,0.11627906976744186,0.019504876219054765,8.0,ALL
12985,0,5225816482,26,164820,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,12985,0,26.201268357810413,26.201268357810413,197,0.98125,64,0.234375,64.0,0.234375,0.953125,0.7,0.11538461538461539,0.11538461538461539,0.0,ALL
12986,0,5225816482,27,164820,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,23,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,12986,0,26.201268357810413,26.201268357810413,206,0.85625,64,1.0,64.0,1.0,0.640625,0.98125,0.234375,0.234375,3.0,RS
12987,0,5225816482,28,164820,Absent,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,2,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,12987,0,26.201268357810413,32.0,236,0.9875,5,0.078125,26.0,0.921875,0.375,0.85625,1.0,1.0,23.0,IN
12989,0,5225816482,30,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,12989,0,26.201268357810413,26.201268357810413,268,1.0,36,0.07894736842105263,36.0,0.07894736842105263,0.5625,0.9875,0.078125,0.921875,2.0,IN
12990,0,5225816482,31,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,12990,0,26.201268357810413,26.201268357810413,300,1.0,36,1.0,36.0,0.0,0.5625,1.0,0.07894736842105263,0.07894736842105263,0.0,IN
12991,0,5225816482,32,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,12991,0,26.201268357810413,26.201268357810413,332,1.0,36,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,IN
12992,0,5225816482,33,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,12992,0,26.201268357810413,26.201268357810413,364,1.0,36,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,IN
12993,0,5225816482,34,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,12993,0,26.201268357810413,26.201268357810413,396,1.0,36,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,IN
12994,0,5225816482,35,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,12994,0,26.201268357810413,26.201268357810413,428,1.0,36,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,IN
12995,0,5225816482,36,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,12995,0,26.201268357810413,-16.0,412,0.7,36,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,RS
12998,0,5225816482,39,164820,Absent,54,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,-2,34,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,12998,0,26.201268357810413,26.201268357810413,410,0.7875,34,0.34615384615384615,64.0,0.34615384615384615,0.46875,0.7,1.0,0.0,0.0,UP
12999,0,5225816482,40,164820,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,12999,0,26.201268357810413,26.201268357810413,410,0.8,32,0.40425531914893614,64.0,0.5957446808510638,0.5,0.7875,0.34615384615384615,0.34615384615384615,34.0,RS
13000,0,5225816482,41,164820,Absent,39,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,13000,0,26.201268357810413,26.201268357810413,428,0.9125,30,0.34782608695652173,48.0,0.15217391304347827,0.53125,0.8,0.40425531914893614,0.5957446808510638,32.0,DOWN
13001,0,5225816482,42,164820,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,13001,0,26.201268357810413,-84.0,439,0.86875,32,0.2916666666666667,53.0,0.029761904761904767,0.5,0.9125,0.34782608695652173,0.15217391304347827,14.0,RS
13003,0,5225816482,44,164820,Absent,44,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,13003,0,26.201268357810413,26.201268357810413,454,0.89375,33,0.32653061224489793,48.0,0.06969580284944171,0.484375,0.86875,0.2916666666666667,0.029761904761904767,21.0,IN
13004,0,5225816482,45,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,13004,0,26.201268357810413,26.201268357810413,482,0.975,36,0.5,41.0,0.3611111111111111,0.578125,0.89375,0.32653061224489793,0.06969580284944171,17.0,IN
13005,0,5225816482,46,164820,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,13005,0,26.201268357810413,18.5,496,0.8875,36,1.0,50.0,0.8918918918918919,0.5,0.975,0.5,0.3611111111111111,4.0,RIGHT
13008,0,5225816482,49,164820,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,13008,0,26.201268357810413,-10.666666666666666,514,0.9125,32,0.36,46.0,0.055652173913043446,0.5,0.8875,1.0,0.8918918918918919,18.0,NOTHING
13012,0,5225816482,53,164820,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13012,0,26.201268357810413,26.201268357810413,546,1.0,0,0.0,31.0,0.37209302325581395,0.484375,0.9125,0.36,0.055652173913043446,14.0,NOTHING
13013,0,5225816482,54,164820,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,13013,0,26.201268357810413,-16.0,530,0.7,0,1.0,22.0,0.7380952380952381,0.34375,1.0,0.0,0.37209302325581395,0.0,OUT
13016,0,5225816482,57,164820,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,13016,0,26.201268357810413,26.201268357810413,534,0.825,28,0.0,64.0,0.34375,0.5625,0.7,1.0,0.7380952380952381,0.0,OUT
13017,0,5225816482,58,164820,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,13017,0,26.201268357810413,32.0,566,1.0,28,1.0,64.0,0.4375,1.0,0.825,0.0,0.34375,28.0,
13023,0,5225816482,4,522584,Absent,45,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,18,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,13023,0,26.201268357810413,30.333333333333332,43,0.9125,32,0.16279069767441862,50.0,0.16329625884732052,0.5625,,,,,RS
13027,0,5225816482,8,522584,Absent,47,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,15,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,13027,0,26.201268357810413,19.5,58,0.89375,36,0.3333333333333333,47.0,0.028985507246376774,0.46875,0.9125,0.16279069767441862,0.16329625884732052,14.0,RS
13030,0,5225816482,11,522584,Absent,27,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,13030,0,26.201268357810413,27.333333333333332,78,0.925,24,0.2765957446808511,43.0,0.04742907801418442,0.484375,0.89375,0.3333333333333333,0.028985507246376774,17.0,RS
13034,0,5225816482,15,522584,Absent,54,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,13034,0,26.201268357810413,24.0,102,0.95,35,0.2826086956521739,43.0,0.1076086956521739,0.546875,0.925,0.2765957446808511,0.04742907801418442,12.0,RS
13036,0,5225816482,17,522584,Absent,55,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,13036,0,26.201268357810413,20.0,130,0.975,37,0.38461538461538464,39.0,0.336996336996337,0.546875,0.95,0.2826086956521739,0.1076086956521739,8.0,RS
13038,0,5225816482,19,522584,Absent,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,13038,0,26.201268357810413,26.201268357810413,160,0.9875,4,0.05128205128205128,36.0,0.029799029799029805,0.53125,0.975,0.38461538461538464,0.336996336996337,4.0,RS
13039,0,5225816482,20,522584,Absent,32,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,13039,0,26.201268357810413,26.201268357810413,184,0.95,30,0.0967741935483871,36.0,0.019504876219054765,0.4375,0.9875,0.05128205128205128,0.029799029799029805,2.0,NOTHING
13040,0,5225816482,21,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,13040,0,26.201268357810413,-16.5,168,0.7,0,0.0,15.0,0.11538461538461539,0.234375,0.95,0.0967741935483871,0.019504876219054765,8.0,RS
13045,0,5225816482,26,522584,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,13045,0,26.201268357810413,26.201268357810413,197,0.98125,3,0.0,64.0,0.234375,0.953125,0.7,0.0,0.11538461538461539,0.0,RS
13046,0,5225816482,27,522584,Absent,28,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9,23,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,13046,0,26.201268357810413,26.201268357810413,206,0.85625,23,0.0,64.0,1.0,0.640625,0.98125,0.0,0.234375,3.0,RS
13047,0,5225816482,28,522584,Absent,28,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,13047,0,26.201268357810413,32.0,236,0.9875,23,1.0,26.0,0.921875,0.375,0.85625,0.0,1.0,23.0,NOTHING
13049,0,5225816482,30,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13049,0,26.201268357810413,26.201268357810413,268,1.0,0,0.0,36.0,0.07894736842105263,0.5625,0.9875,1.0,0.921875,2.0,NOTHING
13050,0,5225816482,31,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13050,0,26.201268357810413,26.201268357810413,300,1.0,0,1.0,36.0,0.0,0.5625,1.0,0.0,0.07894736842105263,0.0,NOTHING
13051,0,5225816482,32,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13051,0,26.201268357810413,26.201268357810413,332,1.0,0,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,NOTHING
13052,0,5225816482,33,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13052,0,26.201268357810413,26.201268357810413,364,1.0,0,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,NOTHING
13053,0,5225816482,34,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13053,0,26.201268357810413,26.201268357810413,396,1.0,0,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,NOTHING
13054,0,5225816482,35,522584,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,13054,0,26.201268357810413,26.201268357810413,428,1.0,0,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,NOTHING
