Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
35442427,2,242779,Absent,12,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,-67,3,Unicorn_Present,1,4.0,9,-135,0.38125,12.0,0.058823529411764705,16.0,0.0,0.203125,RS,RS,0.03130111324493289,0.375,1.0,0.0,4,0.08633762966036206
35442427,3,242779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,-135,0.8,64.0,0.1875,64.0,0.018099547511312222,0.5,ALL,ALL,1.0,0.38125,0.058823529411764705,0.0,3,0.03130111324493289
35442427,4,242779,Absent,30,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22,10,Unicorn_Absent,-1,-1.0,9,-113,0.9375,25.0,0.390625,47.0,0.018099547511312222,0.578125,RS,RS,0.006737946999085467,0.8,0.1875,0.018099547511312222,32,1.0
35442427,5,242779,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,-97,0.9,32.0,0.35714285714285715,47.0,0.07321428571428572,0.484375,RIGHT,RIGHT,1.0,0.9375,0.390625,0.018099547511312222,10,0.006737946999085467
35442427,6,242779,Absent,49,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,19,13,Unicorn_Absent,-1,-1.0,9,-78,0.91875,33.0,0.3829787234042553,43.0,0.07321428571428572,0.46875,RS,RS,0.004584084770106734,0.9,0.35714285714285715,0.07321428571428572,16,1.0
35442427,7,242779,Present,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,2,Unicorn_Present,3,0.0,9,-48,0.9875,10.0,0.10256410256410256,19.0,0.390625,0.265625,RS,RS,0.04232921962320499,0.91875,0.3829787234042553,0.07321428571428572,13,0.004584084770106734
35442427,8,242779,Present,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31,1,Unicorn_Present,4,3.0,9,-17,0.99375,2.0,0.2,4.0,0.390625,0.046875,RS,RS,0.2431167344342142,0.9875,0.10256410256410256,0.390625,2,0.04232921962320499
35442427,9,242779,Absent,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,-69,5,Unicorn_Present,1,4.0,9,-86,0.36875,21.0,0.09523809523809523,28.0,0.04464285714285715,0.359375,RS,RS,0.010228516799093708,0.99375,0.2,0.390625,1,0.2431167344342142
35442427,10,242779,Absent,37,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,-57,0.98125,26.0,0.38235294117647056,30.0,0.04464285714285715,0.421875,RS,RS,0.0061027272741740034,0.36875,0.09523809523809523,0.04464285714285715,5,0.010228516799093708
35442427,11,242779,Absent,37,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,-28,0.98125,26.0,1.0,30.0,0.15570599613152805,0.421875,RS,RS,0.0061027272741740034,0.98125,0.38235294117647056,0.04464285714285715,3,0.0061027272741740034
35442427,12,242779,Absent,37,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,1,0.98125,26.0,1.0,30.0,0.15570599613152805,0.421875,RS,RS,0.0061027272741740034,0.98125,1.0,0.15570599613152805,3,0.0061027272741740034
35442427,13,242779,Absent,37,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,30,0.98125,26.0,1.0,30.0,0.0057899090157154665,0.421875,RS,RS,0.0061027272741740034,0.98125,1.0,0.15570599613152805,3,0.0061027272741740034
35442427,14,242779,Absent,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,61,0.99375,10.0,0.2,16.0,0.0057899090157154665,0.234375,RS,RS,0.04232921962320499,0.98125,1.0,0.0057899090157154665,3,0.0061027272741740034
35442427,15,242779,Absent,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-65,1,Unicorn_Present,3,2.0,9,-4,0.39375,10.0,1.0,16.0,0.0727272727272727,0.234375,RS,RS,0.04232921962320499,0.99375,0.2,0.0057899090157154665,1,0.04232921962320499
35442427,16,242779,Absent,16,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27,5,Unicorn_Absent,-1,-1.0,9,23,0.96875,13.0,0.09523809523809523,39.0,0.0727272727272727,0.53125,RS,RS,0.02717246117223556,0.39375,1.0,0.0727272727272727,1,0.04232921962320499
35442427,17,242779,Present,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,Unicorn_Present,0,2.0,9,54,0.99375,6.0,0.05555555555555555,10.0,0.15476190476190477,0.140625,RS,RS,0.08633762966036206,0.96875,0.09523809523809523,0.0727272727272727,5,0.02717246117223556
35442427,18,242779,Absent,52,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,11,21,Unicorn_Absent,-1,-1.0,9,65,0.86875,36.0,0.16666666666666666,52.0,0.15476190476190477,0.484375,RS,RS,0.005034190088132767,0.99375,0.05555555555555555,0.15476190476190477,1,0.08633762966036206
35442427,19,242779,Absent,38,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,16,16,Unicorn_Absent,-1,-1.0,9,81,0.9,26.0,0.34782608695652173,50.0,0.2647058823529411,0.53125,RS,RS,0.007454186295369829,0.86875,0.16666666666666666,0.15476190476190477,21,0.005034190088132767
35442427,20,242779,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,99,0.9125,32.0,0.23404255319148937,40.0,0.2647058823529411,0.40625,DOWN,DOWN,1.0,0.9,0.34782608695652173,0.2647058823529411,16,0.007454186295369829
35442427,21,242779,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,5,119,0.925,32.0,0.3333333333333333,51.0,0.0,0.609375,LEFT,LEFT,1.0,0.9125,0.23404255319148937,0.2647058823529411,14,1.0
35442427,22,242779,Absent,36,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,20,12,Unicorn_Absent,-1,-1.0,9,139,0.925,26.0,0.3181818181818182,48.0,0.0,0.5625,RS,RS,0.0061027272741740034,0.925,0.3333333333333333,0.0,12,1.0
35442427,23,242779,Present,28,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,20,12,Unicorn_Present,1,0.0,9,159,0.925,22.0,0.2972972972972973,38.0,0.0,0.40625,RS,RS,0.009182867495108389,0.925,0.3181818181818182,0.0,12,0.0061027272741740034
35442427,24,242779,Present,18,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,5,Unicorn_Present,2,4.0,9,186,0.96875,14.0,0.3333333333333333,28.0,0.0,0.359375,RS,RS,0.023714766002371646,0.925,0.2972972972972973,0.0,12,0.009182867495108389
35442427,25,242779,Absent,42,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,16,16,Unicorn_Absent,-1,-1.0,9,202,0.9,31.0,0.125,47.0,0.0,0.484375,RS,RS,0.008264124158046258,0.96875,0.3333333333333333,0.0,5,0.023714766002371646
35442427,26,242779,Absent,31,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,-80,16,Unicorn_Present,6,6.0,9,122,0.3,25.0,0.2727272727272727,50.0,0.0,0.53125,RS,RS,0.006737946999085467,0.9,0.125,0.0,16,0.008264124158046258
35442427,27,242779,Present,28,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,7,Unicorn_Present,3,6.0,5,147,0.95625,28.0,0.17777777777777778,43.0,0.8,0.5625,RS,LEFT,0.1353352832366127,0.3,0.2727272727272727,0.0,16,0.006737946999085467
35442427,28,242779,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,165,0.9125,32.0,0.0,46.0,0.8,0.5,RIGHT,RIGHT,1.0,0.95625,0.17777777777777778,0.8,7,0.1353352832366127
35442427,29,242779,Absent,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,-69,5,Unicorn_Present,7,0.0,9,96,0.36875,20.0,0.3333333333333333,33.0,0.0,0.4375,RS,RS,0.01142289099346694,0.9125,0.0,0.8,14,1.0
35442427,30,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,128,1.0,16.0,0.3333333333333333,16.0,0.0,0.25,RS,RS,0.01831563888873418,0.36875,0.3333333333333333,0.0,5,0.01142289099346694
35442427,31,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,160,1.0,16.0,1.0,16.0,0.03968253968253968,0.25,RS,RS,0.01831563888873418,1.0,0.3333333333333333,0.0,0,0.01831563888873418
35442427,32,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,192,1.0,16.0,1.0,16.0,0.03968253968253968,0.25,RS,RS,0.01831563888873418,1.0,1.0,0.03968253968253968,0,0.01831563888873418
35442427,33,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,224,1.0,16.0,1.0,16.0,0.03535353535353536,0.25,RS,RS,0.01831563888873418,1.0,1.0,0.03968253968253968,0,0.01831563888873418
35442427,34,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,256,1.0,16.0,1.0,16.0,0.03535353535353536,0.25,RS,RS,0.01831563888873418,1.0,1.0,0.03535353535353536,0,0.01831563888873418
35442427,35,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,288,1.0,16.0,1.0,16.0,0.031531531531531515,0.25,RS,RS,0.01831563888873418,1.0,1.0,0.03535353535353536,0,0.01831563888873418
35442427,36,242779,Absent,20,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,-64,0,Unicorn_Present,7,5.0,9,224,0.4,16.0,1.0,16.0,0.031531531531531515,0.25,RS,RS,0.01831563888873418,1.0,1.0,0.031531531531531515,0,0.01831563888873418
35442427,37,242779,Absent,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,28,4,Unicorn_Absent,-1,-1.0,9,252,0.975,11.0,0.08,31.0,0.10500410172272356,0.421875,RS,RS,0.03627506129959581,0.4,1.0,0.031531531531531515,0,0.01831563888873418
35442427,38,242779,Present,17,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,29,3,Unicorn_Present,0,7.0,9,281,0.98125,15.0,0.18181818181818182,27.0,0.10500410172272356,0.375,RS,RS,0.020796234419099814,0.975,0.08,0.10500410172272356,4,0.03627506129959581
35442427,39,242779,Absent,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,310,0.98125,8.0,0.2777777777777778,42.0,0.03126356925749024,0.609375,RS,RS,0.059105746561956225,0.98125,0.18181818181818182,0.10500410172272356,3,0.020796234419099814
35442427,40,242779,Absent,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,336,0.9625,8.0,1.0,32.0,0.03126356925749024,0.40625,RS,RS,0.059105746561956225,0.98125,0.2777777777777778,0.03126356925749024,3,0.059105746561956225
35442427,41,242779,Absent,27,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,26,6,Unicorn_Absent,-1,-1.0,9,362,0.9625,23.0,0.06896551724137931,28.0,0.12878787878787876,0.34375,RS,RS,0.008264124158046258,0.9625,1.0,0.03126356925749024,6,0.059105746561956225
35442427,42,242779,Present,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,7,6.0,9,394,1.0,2.0,0.0,2.0,0.12878787878787876,0.03125,RS,RS,0.2431167344342142,0.9625,0.06896551724137931,0.12878787878787876,6,0.008264124158046258
35442427,43,242779,Absent,48,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,426,1.0,34.0,0.058823529411764705,34.0,0.06479690522243714,0.53125,RS,RS,0.004180913251655786,1.0,0.0,0.12878787878787876,0,0.2431167344342142
35442427,44,242779,Absent,48,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,458,1.0,34.0,1.0,34.0,0.06479690522243714,0.53125,RS,RS,0.004180913251655786,1.0,0.058823529411764705,0.06479690522243714,0,0.004180913251655786
35442427,45,242779,Absent,48,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,490,1.0,34.0,1.0,34.0,0.08048048048048045,0.53125,RS,RS,0.004180913251655786,1.0,1.0,0.06479690522243714,0,0.004180913251655786
35442427,46,242779,Absent,48,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,522,1.0,34.0,1.0,34.0,0.08048048048048045,0.53125,RS,RS,0.004180913251655786,1.0,1.0,0.08048048048048045,0,0.004180913251655786
35442427,47,242779,Present,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,32,0,Unicorn_Present,0,2.0,9,554,1.0,27.0,0.7941176470588235,27.0,0.26515151515151514,0.421875,RS,RS,0.005537830714382473,1.0,1.0,0.08048048048048045,0,0.004180913251655786
35442427,48,242779,Absent,48,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,-64,0,Unicorn_Present,4,0.0,9,490,0.4,34.0,0.7941176470588235,34.0,0.26515151515151514,0.53125,RS,RS,0.004180913251655786,1.0,0.7941176470588235,0.26515151515151514,0,0.005537830714382473
35442427,49,242779,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,5,2.0,9,522,1.0,0.0,0.0,1.0,0.46875,0.015625,NOTHING,RS,1.0,0.4,0.7941176470588235,0.26515151515151514,0,0.004180913251655786
35442427,50,242779,Absent,62,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,5,27,Unicorn_Absent,-1,-1.0,9,527,0.83125,41.0,0.0,51.0,0.46875,0.375,RS,RS,0.008264124158046258,1.0,0.0,0.46875,0,1.0
35442427,51,242779,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,6,537,0.8625,32.0,0.30357142857142855,54.0,0.24810606060606066,0.5,RIGHT,RIGHT,1.0,0.83125,0.0,0.46875,27,0.008264124158046258
35442427,52,242779,Present,32,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,17,15,Unicorn_Present,0,4.0,9,554,0.90625,26.0,0.2608695652173913,44.0,0.24810606060606066,0.453125,RS,RS,0.0061027272741740034,0.8625,0.30357142857142855,0.24810606060606066,22,1.0
35442427,53,242779,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,586,1.0,0.0,0.0,32.0,0.010901467505241097,0.5,NOTHING,NOTHING,1.0,0.90625,0.2608695652173913,0.24810606060606066,15,0.0061027272741740034
35442427,54,242779,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,3,6.0,2,618,1.0,0.0,1.0,28.0,0.010901467505241097,0.4375,NOTHING,NOTHING,1.0,1.0,0.0,0.010901467505241097,0,1.0
35442427,55,242779,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,650,1.0,0.0,1.0,32.0,0.19047619047619047,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.010901467505241097,0,1.0
35442427,56,242779,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,682,1.0,0.0,1.0,32.0,0.19047619047619047,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.19047619047619047,0,1.0
35442427,57,242779,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,714,1.0,0.0,1.0,32.0,0.019047619047619035,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.19047619047619047,0,1.0
