level_0,index,Exp,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,DLIndex_Mean,Fairness,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Strategy_LAG1
4866,9260,WSLS,84635141,11,846327,Absent,53,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,13,48,0,8,0,19,45,11,14,0,0,46,0,0,0,51,2,0,41,30,25,0,15,0,43,24,0,0,34,21,0,0,27,5,0,3,0,7,0,0,6,0,4,23,0,20,0,38,0,0,0,31,18,9,40,10,29,0,12,33,0,0,17,-5.0,37,Unicorn_Absent,-1,-1.0,,92.0,0.76875,37,0.35294117647058826,64,0.0,0.421875,0.6784855769230769,0.578125,0.005537830714382473,0.8,0.0,1.0,32.0,1.0,
4867,9262,WSLS,84635141,12,846327,Absent,39,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,17,0,15,0,30,4,18,0,20,0,26,21,0,0,0,0,16,29,9,33,32,13,0,11,0,14,0,5,0,0,24,0,0,25,7,0,0,2,1,0,0,0,0,0,0,0,0,23,37,0,10,3,0,0,0,0,0,0,19,0,0,12,0,4.0,28,Unicorn_Absent,-1,-1.0,,96.0,0.825,28,0.3,64,0.0,0.5625,0.6784855769230769,0.4375,0.007454186295369829,0.76875,0.35294117647058826,0.0,37.0,0.005537830714382473,
4868,9266,WSLS,84635141,14,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,10.0,22,Unicorn_Absent,-1,-1.0,,106.0,0.8625,64,0.4375,64,0.0,0.65625,0.6784855769230769,0.34375,1.0,0.825,0.3,0.0,28.0,0.007454186295369829,
4869,9272,WSLS,84635141,17,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,3.0,29,Unicorn_Absent,-1,-1.0,,109.0,0.81875,64,1.0,64,0.0,0.546875,0.6784855769230769,0.453125,1.0,0.8625,0.4375,0.0,22.0,1.0,
4870,9276,WSLS,84635141,19,846327,Absent,63,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,15,30,45,26,0,25,0,0,44,0,0,0,0,0,0,0,0,32,51,0,10,0,0,5,43,6,34,0,0,0,21,0,62,60,24,3,2,0,0,20,23,9,4,12,0,0,35,40,28,0,38,8,11,36,0,0,19,16,0,7,22,37,-5.0,37,Unicorn_Absent,-1,-1.0,,104.0,0.76875,37,0.578125,37,0.0,0.0,0.6784855769230769,1.0,0.008264124158046258,0.81875,1.0,0.0,29.0,1.0,
4871,9284,WSLS,84635141,23,846327,Absent,59,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,9,11,57,24,0,47,45,16,0,10,37,23,8,0,1,56,0,55,53,34,49,6,18,42,0,0,5,0,0,0,25,43,14,51,0,15,32,52,30,59,19,0,0,46,0,7,0,27,31,0,50,17,3,38,44,0,0,0,12,0,28,4,0,2,-12.0,44,Unicorn_Absent,-1,-1.0,,92.0,0.725,44,0.44642857142857145,44,0.0,0.0,0.6784855769230769,1.0,0.01142289099346694,0.76875,0.578125,0.0,37.0,0.008264124158046258,
4872,9286,WSLS,84635141,24,846327,Absent,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,8,1,0,0,0,14,16,0,15,0,0,0,9,0,0,0,0,0,10,11,3,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,7,0,17.0,15,Unicorn_Absent,-1,-1.0,,109.0,0.90625,15,0.1568627450980392,15,0.0,0.0,0.6784855769230769,1.0,0.020796234419099814,0.725,0.44642857142857145,0.0,44.0,0.01142289099346694,
4873,9290,WSLS,84635141,26,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,12.0,20,Unicorn_Absent,-1,-1.0,,121.0,0.875,64,0.234375,64,0.0,0.6875,0.6784855769230769,0.3125,1.0,0.90625,0.1568627450980392,0.0,15.0,0.020796234419099814,
4874,9296,WSLS,84635141,29,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,-3.0,35,Unicorn_Absent,-1,-1.0,,118.0,0.78125,64,1.0,64,0.0,0.453125,0.6784855769230769,0.546875,1.0,0.875,0.234375,0.0,20.0,1.0,
4875,9298,WSLS,84635141,30,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,150.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,0.78125,1.0,0.0,35.0,1.0,
4876,9306,WSLS,84635141,34,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,182.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4877,9312,WSLS,84635141,37,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,214.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4878,9314,WSLS,84635141,38,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,246.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4879,9316,WSLS,84635141,39,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,278.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4880,9318,WSLS,84635141,40,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,310.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4881,9320,WSLS,84635141,41,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,342.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4882,9326,WSLS,84635141,44,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,374.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4883,9342,WSLS,84635141,52,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,406.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4884,9344,WSLS,84635141,53,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,438.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4885,9354,WSLS,84635141,58,846327,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,32.0,0,Unicorn_Absent,-1,-1.0,,470.0,1.0,64,1.0,64,0.0,1.0,0.6784855769230769,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
4886,9365,WSLS,85456718,3,671893,Absent,59,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,24,22,43,31,11,2,0,0,32,0,40,4,44,51,16,0,23,57,0,1,0,27,0,0,7,15,0,55,52,0,0,0,54,18,0,0,0,37,0,6,8,47,42,39,34,0,48,0,0,20,21,12,45,38,0,0,33,0,0,0,9,29,19,0,-7.0,39,Unicorn_Absent,-1,-1.0,,-7.0,0.75625,39,1.0,39,0.0,0.0,0.5947916666666667,1.0,0.006737946999085467,,,,,,
4887,9369,WSLS,85456718,5,671893,Absent,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,17.0,0.95,8,0.175,8,0.0,0.0,0.5947916666666667,1.0,0.059105746561956225,0.75625,1.0,0.0,39.0,0.006737946999085467,
4888,9371,WSLS,85456718,6,671893,Absent,56,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,33,21,0,18,10,0,47,0,0,0,4,0,0,27,0,0,0,0,3,0,0,35,0,22,25,0,0,2,14,16,44,0,53,42,12,55,11,0,38,0,13,56,5,0,0,6,26,0,23,9,7,29,54,45,46,0,0,1,36,0,28,19,0,0,-5.0,37,Unicorn_Absent,-1,-1.0,,12.0,0.76875,37,0.125,37,0.0,0.0,0.5947916666666667,1.0,0.006737946999085467,0.95,0.175,0.0,8.0,0.059105746561956225,
4889,9375,WSLS,85456718,8,671893,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,44.0,1.0,0,0.0,20,0.0,0.3125,0.5947916666666667,0.6875,1.0,0.76875,0.125,0.0,37.0,0.006737946999085467,
4890,9379,WSLS,85456718,10,671893,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,76.0,1.0,0,1.0,20,0.0,0.3125,0.5947916666666667,0.6875,1.0,1.0,0.0,0.0,0.0,1.0,
4891,9385,WSLS,85456718,13,671893,Absent,29,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,19,0,8,25,0,10,0,0,6,0,0,0,9,0,0,0,0,0,22,21,14,0,0,0,1,0,0,0,12,0,0,0,18,0,15,4,5,0,0,0,17,0,11,0,0,0,0,0,0,20,24,13,2,26,0,0,0,0,0,0,7,16,8.0,24,Unicorn_Absent,-1,-1.0,,84.0,0.85,24,0.0,24,0.0,0.0,0.5947916666666667,1.0,0.01142289099346694,1.0,1.0,0.0,0.0,1.0,
4892,9387,WSLS,85456718,14,671893,Absent,51,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,32,41,0,0,0,37,49,44,0,33,47,38,0,0,24,12,10,0,21,0,51,1,0,8,0,0,43,17,4,0,0,26,20,0,15,28,0,0,18,0,0,0,35,23,16,13,0,0,0,2,45,0,9,0,50,0,30,0,31,6,22,0,7,3,-5.0,37,Unicorn_Absent,-1,-1.0,,79.0,0.76875,37,0.32608695652173914,37,0.32558139534883723,0.0,0.5947916666666667,1.0,0.005537830714382473,0.85,0.0,0.0,24.0,0.01142289099346694,
4893,9389,WSLS,85456718,15,671893,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,111.0,1.0,0,0.0,33,0.32558139534883723,0.515625,0.5947916666666667,0.484375,1.0,0.76875,0.32608695652173914,0.32558139534883723,37.0,0.005537830714382473,
4894,9393,WSLS,85456718,17,671893,Absent,22,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,16,0,14,0,0,12,0,0,0,0,0,18,0,13,0,0,19,0,0,0,0,1,0,8,0,0,0,10,0,0,0,0,0,0,22,0,0,0,2,0,0,4,15,11,0,20,0,0,0,0,9,0,7,5,0,0,3,0,0,0,0,13.0,19,Unicorn_Absent,-1,-1.0,,124.0,0.88125,19,0.0,19,0.75,0.0,0.5947916666666667,1.0,0.012792465124422179,1.0,0.0,0.32558139534883723,0.0,1.0,
4895,9395,WSLS,85456718,18,671893,Absent,37,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,19,0,24,23,0,18,0,0,22,14,0,30,0,0,16,0,0,0,33,0,5,29,0,28,31,0,0,20,8,27,13,0,6,0,0,0,0,0,3,15,0,35,4,0,0,0,32,21,0,0,2,0,11,0,1,9,0,0,4.0,28,Unicorn_Absent,-1,-1.0,,128.0,0.825,28,0.2702702702702703,64,0.75,0.5625,0.5947916666666667,0.4375,0.005034190088132767,0.88125,0.0,0.75,19.0,0.012792465124422179,
4896,9399,WSLS,85456718,20,671893,Absent,36,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,16,19,9,28,0,13,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,7,12,0,24,0,0,3,0,0,30,0,0,4,0,0,0,8,0,0,0,0,0,0,0,32,14,1,0,0,36,0,0,6,2,0,11,22,21,0,23,8.0,24,Unicorn_Absent,-1,-1.0,,136.0,0.85,24,0.2682926829268293,64,0.1891891891891892,0.625,0.5947916666666667,0.375,0.009182867495108389,0.825,0.2702702702702703,0.75,28.0,0.005034190088132767,
4897,9409,WSLS,85456718,25,671893,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32,Unicorn_Absent,-1,-1.0,,136.0,0.8,32,0.24444444444444444,64,0.1891891891891892,0.5,0.5947916666666667,0.5,1.0,0.85,0.2682926829268293,0.1891891891891892,24.0,0.009182867495108389,
4898,9411,WSLS,85456718,26,671893,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32,Unicorn_Absent,-1,-1.0,,136.0,0.8,32,1.0,64,0.0,0.5,0.5947916666666667,0.5,1.0,0.8,0.24444444444444444,0.1891891891891892,32.0,1.0,
4899,9415,WSLS,85456718,28,671893,Absent,37,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,30,2,0,0,0,28,10,0,0,12,0,0,31,0,19,4,20,0,0,0,0,0,17,14,0,37,0,0,0,13,0,0,26,0,0,23,0,0,0,0,27,9,5,16,0,6,0,18,3,0,36,35,0,0,25,0,0,7,0,0,8,4.0,28,Unicorn_Absent,-1,-1.0,,140.0,0.825,28,0.2765957446808511,28,0.0,0.0,0.5947916666666667,1.0,0.005034190088132767,0.8,1.0,0.0,32.0,1.0,
4900,9417,WSLS,85456718,29,671893,Absent,58,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,27,8,34,5,3,0,0,0,50,13,32,36,9,46,10,0,0,0,0,6,29,0,47,49,2,4,52,0,0,0,31,19,51,28,22,0,0,54,17,0,0,15,0,42,0,26,0,0,0,0,0,45,0,55,0,0,18,0,7,0,0,1,43,-3.0,35,Unicorn_Absent,-1,-1.0,,137.0,0.78125,35,0.3404255319148936,35,0.4,0.0,0.5947916666666667,1.0,0.005537830714382473,0.825,0.2765957446808511,0.0,28.0,0.005034190088132767,
